,temperature_sensorA,acceleration_sensorA,status_sensorA,motion_sensorB,motion_sensorC,temperature_sensorC,humidity_sensorC,illuminance_sensorC,time,temperature_sensorB
1450,66,inactive,closed,active,active,73.6,60,3,2019-10-20 11:04:02.711 PM,67.0
1451,66,inactive,closed,active,active,73.6,60,3,2019-10-20 11:04:02.711 PM,67.0
1452,66,inactive,closed,inactive,active,73.6,60,3,2019-10-20 11:04:13.110 PM,67.0
1453,66,inactive,closed,active,active,73.6,60,3,2019-10-20 11:04:15.056 PM,67.0
1454,66,inactive,closed,inactive,active,73.6,60,3,2019-10-20 11:04:29.777 PM,67.0
1455,66,inactive,closed,inactive,inactive,73.6,60,3,2019-10-20 11:04:31.641 PM,67.0
1456,66,inactive,closed,inactive,inactive,73.6,60,3,2019-10-20 11:04:31.641 PM,67.0
1457,66,inactive,closed,inactive,inactive,73.6,61,3,2019-10-20 11:06:27.621 PM,67.0
1458,66,inactive,closed,inactive,inactive,73.6,61,3,2019-10-20 11:06:27.621 PM,67.0
1459,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:06:28.461 PM,67.0
1460,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:06:28.461 PM,67.0
1461,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:09:22.116 PM,66.0
1462,66,inactive,closed,active,inactive,73.6,61,4,2019-10-20 11:12:20.555 PM,66.0
1463,66,inactive,closed,active,active,73.6,61,4,2019-10-20 11:12:23.961 PM,66.0
1464,66,inactive,closed,active,active,73.6,61,4,2019-10-20 11:12:23.961 PM,66.0
1465,66,inactive,closed,inactive,active,73.6,61,4,2019-10-20 11:12:38.350 PM,66.0
1466,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:12:52.651 PM,66.0
1467,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:12:52.651 PM,66.0
1468,66,inactive,closed,active,inactive,73.6,61,4,2019-10-20 11:13:12.500 PM,66.0
1469,66,inactive,closed,active,active,73.6,61,4,2019-10-20 11:13:12.831 PM,66.0
1470,66,inactive,closed,active,active,73.6,61,4,2019-10-20 11:13:12.831 PM,66.0
1471,66,inactive,closed,inactive,active,73.6,61,4,2019-10-20 11:13:27.920 PM,66.0
1472,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:13:41.751 PM,66.0
1473,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:13:41.751 PM,66.0
1474,66,inactive,closed,active,inactive,73.6,61,4,2019-10-20 11:14:04.550 PM,66.0
1475,66,inactive,closed,inactive,inactive,73.6,61,4,2019-10-20 11:14:14.997 PM,66.0
1476,66,inactive,closed,inactive,inactive,73.7,61,4,2019-10-20 11:14:28.461 PM,66.0
1477,66,inactive,closed,inactive,inactive,73.7,61,4,2019-10-20 11:14:28.461 PM,66.0
1478,66,inactive,closed,active,inactive,73.7,61,4,2019-10-20 11:19:49.990 PM,66.0
1479,66,inactive,closed,inactive,inactive,73.7,61,4,2019-10-20 11:20:00.490 PM,66.0
1480,67,inactive,closed,inactive,inactive,73.7,61,4,2019-10-20 11:20:57.130 PM,66.0
1481,67,inactive,closed,inactive,inactive,73.7,61,3,2019-10-20 11:22:30.431 PM,66.0
1482,67,inactive,closed,inactive,inactive,73.7,61,3,2019-10-20 11:22:30.431 PM,66.0
1483,67,inactive,closed,inactive,inactive,73.7,61,3,2019-10-20 11:29:25.490 PM,67.0
1484,67,inactive,closed,inactive,inactive,73.8,61,3,2019-10-20 11:30:30.351 PM,67.0
1485,67,inactive,closed,inactive,inactive,73.8,61,3,2019-10-20 11:30:30.351 PM,67.0
1486,67,inactive,closed,inactive,inactive,73.8,61,4,2019-10-20 11:30:31.391 PM,67.0
1487,67,inactive,closed,inactive,inactive,73.8,61,4,2019-10-20 11:30:31.391 PM,67.0
1488,67,inactive,closed,inactive,inactive,73.8,62,4,2019-10-20 11:38:31.451 PM,67.0
1489,67,inactive,closed,inactive,inactive,73.8,62,4,2019-10-20 11:38:31.451 PM,67.0
1490,67,inactive,closed,inactive,inactive,73.7,62,4,2019-10-20 11:46:32.251 PM,67.0
1491,67,inactive,closed,inactive,inactive,73.7,62,4,2019-10-20 11:46:32.251 PM,67.0
1492,66,inactive,closed,inactive,inactive,73.7,62,4,2019-10-20 11:51:03.275 PM,67.0
1493,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:54:34.191 PM,67.0
1494,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:54:34.191 PM,67.0
1495,66,inactive,closed,active,inactive,73.7,62,3,2019-10-20 11:55:34.124 PM,67.0
1496,66,inactive,closed,active,active,73.7,62,3,2019-10-20 11:55:37.161 PM,67.0
1497,66,inactive,closed,active,active,73.7,62,3,2019-10-20 11:55:37.161 PM,67.0
1498,66,inactive,closed,inactive,active,73.7,62,3,2019-10-20 11:56:01.350 PM,67.0
1499,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:56:06.791 PM,67.0
1500,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:56:06.791 PM,67.0
1501,66,inactive,closed,active,inactive,73.7,62,3,2019-10-20 11:56:30.270 PM,67.0
1502,66,inactive,closed,active,active,73.7,62,3,2019-10-20 11:56:33.161 PM,67.0
1503,66,inactive,closed,active,active,73.7,62,3,2019-10-20 11:56:33.161 PM,67.0
1504,66,inactive,closed,inactive,active,73.7,62,3,2019-10-20 11:56:54.953 PM,67.0
1505,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:57:08.911 PM,67.0
1506,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:57:08.911 PM,67.0
1507,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-20 11:59:30.548 PM,66.0
1508,66,inactive,closed,inactive,inactive,73.7,62,4,2019-10-21 12:02:35.151 AM,66.0
1509,66,inactive,closed,inactive,inactive,73.7,62,4,2019-10-21 12:02:35.151 AM,66.0
1510,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-21 12:10:36.091 AM,66.0
1511,66,inactive,closed,inactive,inactive,73.7,62,3,2019-10-21 12:10:36.091 AM,66.0
1512,66,inactive,closed,inactive,inactive,73.7,62,4,2019-10-21 12:18:37.061 AM,66.0
1513,66,inactive,closed,inactive,inactive,73.7,62,4,2019-10-21 12:18:37.061 AM,66.0
1514,66,inactive,closed,inactive,inactive,73.6,62,4,2019-10-21 12:26:37.041 AM,66.0
1515,66,inactive,closed,inactive,inactive,73.6,62,4,2019-10-21 12:26:37.041 AM,66.0
1516,66,inactive,closed,inactive,inactive,73.6,62,3,2019-10-21 12:26:38.021 AM,66.0
1517,66,inactive,closed,inactive,inactive,73.6,62,3,2019-10-21 12:26:38.021 AM,66.0
1518,66,inactive,closed,inactive,inactive,73.6,61,3,2019-10-21 12:50:40.041 AM,66.0
1519,66,inactive,closed,inactive,inactive,73.6,61,3,2019-10-21 12:50:40.041 AM,66.0
1520,66,inactive,closed,inactive,inactive,73.5,61,3,2019-10-21 12:58:40.861 AM,66.0
1521,66,inactive,closed,inactive,inactive,73.5,61,3,2019-10-21 12:58:40.861 AM,66.0
1522,66,inactive,closed,inactive,inactive,73.5,61,4,2019-10-21 12:58:41.841 AM,66.0
1523,66,inactive,closed,inactive,inactive,73.5,61,4,2019-10-21 12:58:41.841 AM,66.0
1524,66,inactive,closed,inactive,inactive,73.4,61,4,2019-10-21 1:14:42.781 AM,66.0
1525,66,inactive,closed,inactive,inactive,73.4,61,4,2019-10-21 1:14:42.781 AM,66.0
1526,66,inactive,closed,inactive,inactive,73.5,61,4,2019-10-21 1:22:43.741 AM,66.0
1527,66,inactive,closed,inactive,inactive,73.5,61,4,2019-10-21 1:22:43.741 AM,66.0
1528,66,inactive,closed,inactive,inactive,73.4,61,4,2019-10-21 1:30:44.701 AM,66.0
1529,66,inactive,closed,inactive,inactive,73.4,61,4,2019-10-21 1:30:44.701 AM,66.0
1530,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:46:47.681 AM,66.0
1531,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:46:47.681 AM,66.0
1532,66,inactive,closed,active,inactive,73.4,61,5,2019-10-21 1:48:08.276 AM,66.0
1533,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:48:10.824 AM,66.0
1534,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:48:10.824 AM,66.0
1535,66,inactive,closed,inactive,active,73.4,61,5,2019-10-21 1:48:23.155 AM,66.0
1536,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:48:41.241 AM,66.0
1537,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:48:41.241 AM,66.0
1538,66,inactive,closed,active,inactive,73.4,61,5,2019-10-21 1:50:00.856 AM,66.0
1539,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:50:01.221 AM,66.0
1540,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:50:01.221 AM,66.0
1541,66,inactive,closed,inactive,active,73.4,61,5,2019-10-21 1:50:14.790 AM,66.0
1542,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:50:30.461 AM,66.0
1543,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:50:30.461 AM,66.0
1544,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:50:30.761 AM,66.0
1545,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:50:30.761 AM,66.0
1546,66,inactive,closed,active,inactive,73.4,61,5,2019-10-21 1:50:36.397 AM,66.0
1547,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:50:39.321 AM,66.0
1548,66,inactive,closed,active,active,73.4,61,5,2019-10-21 1:50:39.321 AM,66.0
1549,66,inactive,closed,inactive,active,73.4,61,5,2019-10-21 1:51:05.011 AM,66.0
1550,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:51:09.551 AM,66.0
1551,66,inactive,closed,inactive,inactive,73.4,61,5,2019-10-21 1:51:09.551 AM,66.0
1552,66,inactive,closed,inactive,inactive,73.4,61,0,2019-10-21 1:54:48.591 AM,66.0
1553,66,inactive,closed,inactive,inactive,73.4,61,0,2019-10-21 1:54:48.591 AM,66.0
1554,66,inactive,closed,active,inactive,73.4,61,0,2019-10-21 1:59:41.850 AM,66.0
1555,66,inactive,closed,inactive,inactive,73.4,61,0,2019-10-21 1:59:52.180 AM,66.0
1556,66,inactive,closed,inactive,inactive,73.3,61,0,2019-10-21 2:34:52.351 AM,66.0
1557,66,inactive,closed,inactive,inactive,73.3,61,0,2019-10-21 2:34:52.351 AM,66.0
1558,65,inactive,closed,inactive,inactive,73.3,61,0,2019-10-21 2:36:35.877 AM,66.0
1559,65,inactive,closed,inactive,inactive,73.2,61,0,2019-10-21 2:50:54.251 AM,66.0
1560,65,inactive,closed,inactive,inactive,73.2,61,0,2019-10-21 2:50:54.251 AM,66.0
1561,65,inactive,closed,inactive,inactive,73.2,62,0,2019-10-21 3:06:56.311 AM,66.0
1562,65,inactive,closed,inactive,inactive,73.2,62,0,2019-10-21 3:06:56.311 AM,66.0
1563,65,inactive,closed,inactive,inactive,73.1,62,0,2019-10-21 3:14:57.141 AM,66.0
1564,65,inactive,closed,inactive,inactive,73.1,62,0,2019-10-21 3:14:57.141 AM,66.0
1565,65,inactive,closed,inactive,inactive,73.1,61,0,2019-10-21 3:14:57.291 AM,66.0
1566,65,inactive,closed,inactive,inactive,73.1,61,0,2019-10-21 3:14:57.291 AM,66.0
1567,65,inactive,closed,inactive,inactive,73.1,61,0,2019-10-21 3:30:04.670 AM,65.0
1568,65,inactive,closed,inactive,inactive,73.0,61,0,2019-10-21 3:30:59.041 AM,65.0
1569,65,inactive,closed,inactive,inactive,73.0,61,0,2019-10-21 3:30:59.041 AM,65.0
1570,65,inactive,closed,inactive,inactive,73.0,62,0,2019-10-21 3:47:01.091 AM,65.0
1571,65,inactive,closed,inactive,inactive,73.0,62,0,2019-10-21 3:47:01.091 AM,65.0
1572,65,inactive,closed,inactive,inactive,72.9,62,0,2019-10-21 4:03:02.861 AM,65.0
1573,65,inactive,closed,inactive,inactive,72.9,62,0,2019-10-21 4:03:02.861 AM,65.0
1574,65,inactive,closed,inactive,inactive,72.8,62,0,2019-10-21 4:11:03.833 AM,65.0
1575,65,inactive,closed,inactive,inactive,72.8,62,0,2019-10-21 4:11:03.833 AM,65.0
1576,65,inactive,closed,inactive,inactive,72.8,61,0,2019-10-21 4:19:04.952 AM,65.0
1577,65,inactive,closed,inactive,inactive,72.8,61,0,2019-10-21 4:19:04.952 AM,65.0
1578,65,inactive,closed,inactive,inactive,72.8,62,0,2019-10-21 4:27:05.861 AM,65.0
1579,65,inactive,closed,inactive,inactive,72.8,62,0,2019-10-21 4:27:05.861 AM,65.0
1580,65,inactive,closed,inactive,inactive,72.7,62,0,2019-10-21 4:43:07.641 AM,65.0
1581,65,inactive,closed,inactive,inactive,72.7,62,0,2019-10-21 4:43:07.641 AM,65.0
1582,65,inactive,closed,inactive,inactive,72.7,63,0,2019-10-21 4:43:07.781 AM,65.0
1583,65,inactive,closed,inactive,inactive,72.7,63,0,2019-10-21 4:43:07.781 AM,65.0
1584,65,inactive,closed,inactive,inactive,72.7,62,0,2019-10-21 4:51:08.751 AM,65.0
1585,65,inactive,closed,inactive,inactive,72.7,62,0,2019-10-21 4:51:08.751 AM,65.0
1586,65,inactive,closed,inactive,inactive,72.6,62,0,2019-10-21 4:59:09.551 AM,65.0
1587,65,inactive,closed,inactive,inactive,72.6,62,0,2019-10-21 4:59:09.551 AM,65.0
1588,65,inactive,closed,inactive,inactive,72.5,62,0,2019-10-21 5:31:13.391 AM,65.0
1589,65,inactive,closed,inactive,inactive,72.5,62,0,2019-10-21 5:31:13.391 AM,65.0
1590,64,inactive,closed,inactive,inactive,72.5,62,0,2019-10-21 5:37:09.920 AM,65.0
1591,64,inactive,closed,inactive,inactive,72.5,61,0,2019-10-21 5:39:14.491 AM,65.0
1592,64,inactive,closed,inactive,inactive,72.5,61,0,2019-10-21 5:39:14.491 AM,65.0
1593,64,inactive,closed,inactive,inactive,72.4,61,0,2019-10-21 5:47:15.311 AM,65.0
1594,64,inactive,closed,inactive,inactive,72.4,61,0,2019-10-21 5:47:15.311 AM,65.0
1595,64,inactive,closed,inactive,inactive,72.3,61,0,2019-10-21 6:19:19.131 AM,65.0
1596,64,inactive,closed,inactive,inactive,72.3,61,0,2019-10-21 6:19:19.131 AM,65.0
1597,64,inactive,closed,inactive,inactive,72.2,61,0,2019-10-21 6:43:22.001 AM,65.0
1598,64,inactive,closed,inactive,inactive,72.2,61,0,2019-10-21 6:43:22.001 AM,65.0
1599,64,inactive,closed,inactive,inactive,72.2,61,0,2019-10-21 6:45:34.190 AM,64.0
1600,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 7:07:25.001 AM,64.0
1601,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 7:07:25.001 AM,64.0
1602,64,inactive,closed,inactive,inactive,72.2,61,0,2019-10-21 7:15:26.012 AM,64.0
1603,64,inactive,closed,inactive,inactive,72.2,61,0,2019-10-21 7:15:26.012 AM,64.0
1604,64,inactive,closed,inactive,inactive,72.1,61,0,2019-10-21 7:31:27.731 AM,64.0
1605,64,inactive,closed,inactive,inactive,72.1,61,0,2019-10-21 7:31:27.731 AM,64.0
1606,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 7:44:49.331 AM,64.0
1607,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 7:44:49.331 AM,64.0
1608,64,inactive,closed,inactive,inactive,72.1,61,0,2019-10-21 7:47:29.651 AM,64.0
1609,64,inactive,closed,inactive,inactive,72.1,61,0,2019-10-21 7:47:29.651 AM,64.0
1610,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 7:55:30.591 AM,64.0
1611,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 7:55:30.591 AM,64.0
1612,64,inactive,closed,active,inactive,72.0,61,0,2019-10-21 8:02:35.700 AM,64.0
1613,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 8:02:47.060 AM,64.0
1614,64,inactive,closed,active,inactive,72.0,61,0,2019-10-21 8:04:24.690 AM,64.0
1615,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 8:04:35.655 AM,64.0
1616,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 8:11:32.741 AM,64.0
1617,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 8:11:32.741 AM,64.0
1618,64,inactive,closed,inactive,inactive,72.1,60,0,2019-10-21 8:27:34.441 AM,64.0
1619,64,inactive,closed,inactive,inactive,72.1,60,0,2019-10-21 8:27:34.441 AM,64.0
1620,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 8:35:35.401 AM,64.0
1621,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 8:35:35.401 AM,64.0
1622,64,inactive,closed,active,inactive,72.0,60,0,2019-10-21 9:11:11.135 AM,64.0
1623,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:11:21.645 AM,64.0
1624,64,inactive,closed,active,inactive,72.0,60,0,2019-10-21 9:11:59.738 AM,64.0
1625,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:12:10.770 AM,64.0
1626,64,inactive,closed,active,inactive,72.0,60,0,2019-10-21 9:39:54.490 AM,64.0
1627,64,inactive,closed,active,active,72.0,60,0,2019-10-21 9:39:54.591 AM,64.0
1628,64,inactive,closed,active,active,72.0,60,0,2019-10-21 9:39:54.591 AM,64.0
1629,64,inactive,open,active,active,72.0,60,0,2019-10-21 9:40:11.046 AM,64.0
1632,64,active,open,active,active,72.0,60,0,2019-10-21 9:40:11.230 AM,64.0
1636,64,active,closed,active,active,72.0,60,0,2019-10-21 9:40:14.466 AM,64.0
1642,64,active,closed,inactive,active,72.0,60,0,2019-10-21 9:40:19.231 AM,64.0
1643,64,inactive,closed,inactive,active,72.0,60,0,2019-10-21 9:40:21.244 AM,64.0
1644,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:40:36.541 AM,64.0
1645,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:40:36.541 AM,64.0
1646,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 9:47:44.131 AM,64.0
1647,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 9:47:44.131 AM,64.0
1648,64,inactive,closed,active,inactive,72.0,61,0,2019-10-21 9:49:49.694 AM,64.0
1649,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 9:50:00.960 AM,64.0
1650,64,inactive,closed,active,inactive,72.0,61,0,2019-10-21 9:51:30.498 AM,64.0
1651,64,inactive,closed,inactive,inactive,72.0,61,0,2019-10-21 9:51:41.577 AM,64.0
1652,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:55:45.091 AM,64.0
1653,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 9:55:45.091 AM,64.0
1654,64,inactive,closed,inactive,inactive,72.0,60,4,2019-10-21 9:55:45.931 AM,64.0
1655,64,inactive,closed,inactive,inactive,72.0,60,4,2019-10-21 9:55:45.931 AM,64.0
1656,64,inactive,closed,active,inactive,72.0,60,4,2019-10-21 9:56:53.797 AM,64.0
1657,64,inactive,closed,inactive,inactive,72.0,60,4,2019-10-21 9:57:19.657 AM,64.0
1658,64,inactive,closed,active,inactive,72.0,60,4,2019-10-21 9:57:27.460 AM,64.0
1659,64,inactive,open,active,inactive,72.0,60,4,2019-10-21 9:57:30.441 AM,64.0
1662,64,active,open,active,inactive,72.0,60,4,2019-10-21 9:57:30.606 AM,64.0
1665,64,active,closed,active,inactive,72.0,60,4,2019-10-21 9:57:33.611 AM,64.0
1671,64,active,closed,inactive,inactive,72.0,60,4,2019-10-21 9:57:39.701 AM,64.0
1672,64,inactive,closed,inactive,inactive,72.0,60,4,2019-10-21 9:57:40.620 AM,64.0
1673,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 10:03:46.901 AM,64.0
1674,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 10:03:46.901 AM,64.0
1675,64,inactive,closed,inactive,inactive,72.0,60,0,2019-10-21 10:11:03.150 AM,65.0
1676,64,inactive,closed,inactive,inactive,72.1,60,0,2019-10-21 10:11:46.881 AM,65.0
1677,64,inactive,closed,inactive,inactive,72.1,60,0,2019-10-21 10:11:46.881 AM,65.0
1678,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:19:47.861 AM,65.0
1679,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:19:47.861 AM,65.0
1680,64,inactive,closed,inactive,inactive,72.2,60,4,2019-10-21 10:19:48.831 AM,65.0
1681,64,inactive,closed,inactive,inactive,72.2,60,4,2019-10-21 10:19:48.831 AM,65.0
1682,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:27:49.901 AM,65.0
1683,64,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:27:49.901 AM,65.0
1684,65,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:28:01.474 AM,65.0
1685,65,inactive,closed,active,inactive,72.2,60,0,2019-10-21 10:28:26.960 AM,65.0
1686,65,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:28:55.938 AM,65.0
1687,65,inactive,closed,active,inactive,72.2,60,0,2019-10-21 10:33:54.125 AM,65.0
1688,65,inactive,closed,active,active,72.2,60,0,2019-10-21 10:33:56.081 AM,65.0
1689,65,inactive,closed,active,active,72.2,60,0,2019-10-21 10:33:56.081 AM,65.0
1690,65,inactive,closed,inactive,active,72.2,60,0,2019-10-21 10:34:07.660 AM,65.0
1691,65,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:34:24.971 AM,65.0
1692,65,inactive,closed,inactive,inactive,72.2,60,0,2019-10-21 10:34:24.971 AM,65.0
1693,65,inactive,closed,inactive,inactive,72.3,60,0,2019-10-21 10:35:49.751 AM,65.0
1694,65,inactive,closed,inactive,inactive,72.3,60,0,2019-10-21 10:35:49.751 AM,65.0
1695,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:35:50.771 AM,65.0
1696,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:35:50.771 AM,65.0
1697,65,inactive,closed,active,inactive,72.3,60,5,2019-10-21 10:38:10.250 AM,65.0
1698,65,inactive,closed,active,active,72.3,60,5,2019-10-21 10:38:12.211 AM,65.0
1699,65,inactive,closed,active,active,72.3,60,5,2019-10-21 10:38:12.211 AM,65.0
1700,65,inactive,closed,inactive,active,72.3,60,5,2019-10-21 10:38:22.929 AM,65.0
1701,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:38:39.791 AM,65.0
1702,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:38:39.791 AM,65.0
1703,65,inactive,closed,active,inactive,72.3,60,5,2019-10-21 10:38:41.077 AM,65.0
1704,65,inactive,closed,active,active,72.3,60,5,2019-10-21 10:38:43.371 AM,65.0
1705,65,inactive,closed,active,active,72.3,60,5,2019-10-21 10:38:43.371 AM,65.0
1706,65,inactive,closed,inactive,active,72.3,60,5,2019-10-21 10:38:53.774 AM,65.0
1707,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:39:12.331 AM,65.0
1708,65,inactive,closed,inactive,inactive,72.3,60,5,2019-10-21 10:39:12.331 AM,65.0
1709,65,inactive,closed,inactive,inactive,72.1,60,5,2019-10-21 10:43:50.711 AM,65.0
1710,65,inactive,closed,inactive,inactive,72.1,60,5,2019-10-21 10:43:50.711 AM,65.0
1711,65,inactive,closed,inactive,inactive,72.1,60,9,2019-10-21 10:43:51.731 AM,65.0
1712,65,inactive,closed,inactive,inactive,72.1,60,9,2019-10-21 10:43:51.731 AM,65.0
1713,65,inactive,closed,active,inactive,72.1,60,9,2019-10-21 10:46:39.430 AM,65.0
1714,65,inactive,closed,inactive,inactive,72.1,60,9,2019-10-21 10:46:49.741 AM,65.0
1715,65,inactive,closed,active,inactive,72.1,60,9,2019-10-21 10:46:57.510 AM,65.0
1716,65,inactive,closed,inactive,inactive,72.1,60,9,2019-10-21 10:47:09.030 AM,65.0
1717,65,inactive,closed,active,inactive,72.1,60,9,2019-10-21 10:51:19.610 AM,65.0
1718,65,inactive,closed,inactive,inactive,72.1,60,9,2019-10-21 10:51:30.180 AM,65.0
1719,65,inactive,closed,inactive,inactive,72.2,60,9,2019-10-21 10:51:51.671 AM,65.0
1720,65,inactive,closed,inactive,inactive,72.2,60,9,2019-10-21 10:51:51.671 AM,65.0
1721,65,inactive,closed,inactive,inactive,72.2,60,5,2019-10-21 10:51:52.691 AM,65.0
1722,65,inactive,closed,inactive,inactive,72.2,60,5,2019-10-21 10:51:52.691 AM,65.0
1723,65,inactive,open,inactive,inactive,72.2,60,5,2019-10-21 10:52:03.618 AM,65.0
1726,65,active,open,inactive,inactive,72.2,60,5,2019-10-21 10:52:03.883 AM,65.0
1729,65,active,closed,inactive,inactive,72.2,60,5,2019-10-21 10:52:06.786 AM,65.0
1736,65,inactive,closed,inactive,inactive,72.2,60,5,2019-10-21 10:52:13.910 AM,65.0
1737,65,inactive,closed,active,inactive,72.2,60,5,2019-10-21 10:52:33.780 AM,65.0
1738,65,inactive,closed,active,active,72.2,60,5,2019-10-21 10:52:37.491 AM,65.0
1739,65,inactive,closed,active,active,72.2,60,5,2019-10-21 10:52:37.491 AM,65.0
1740,65,inactive,closed,inactive,active,72.2,60,5,2019-10-21 10:52:48.320 AM,65.0
