,Time,DayOfWeek,Motion,Acceleration,Temperature,time_transformed,label
58653,02:20:16.501,4,inactive,inactive,73,8416.501,0
58654,02:20:24.201,4,inactive,inactive,74,8424.201,0
58655,02:20:25.75,4,inactive,inactive,70,8425.75,0
58656,02:20:29.383,4,active,active,78,8429.383,0
58657,02:20:29.438,4,inactive,inactive,72,8429.438,0
58658,02:20:33.266,4,inactive,inactive,73,8433.266,0
58659,02:20:41.596,4,inactive,inactive,71,8441.596,0
58660,02:20:43.561,4,inactive,active,69,8443.561,0
58661,02:20:53.887,4,inactive,inactive,72,8453.887,0
58662,02:20:59.685,4,inactive,inactive,72,8459.685,0
58663,02:21:0.323,4,inactive,inactive,73,8460.323,0
58664,02:21:9.275,4,inactive,inactive,75,8469.275,0
58665,02:21:10.947,4,active,active,73,8470.947,0
58666,02:21:17.984,4,inactive,inactive,71,8477.984,0
58667,02:21:18.587,4,inactive,inactive,68,8478.587,0
58668,02:21:19.784,4,inactive,inactive,71,8479.784,0
58669,02:21:30.635,4,active,inactive,69,8490.635,0
58670,02:21:34.57,4,inactive,inactive,74,8494.57,0
58671,02:21:58.582,4,inactive,inactive,75,8518.582,0
58672,02:22:15.023,4,inactive,inactive,66,8535.023,0
58673,02:22:22.756,4,inactive,inactive,70,8542.756,0
58674,02:22:29.981,4,inactive,inactive,68,8549.981,0
58675,02:22:30.123,4,active,active,78,8550.123,0
58676,02:22:32.365,4,inactive,inactive,72,8552.365,0
58677,02:22:47.319,4,inactive,inactive,73,8567.319,0
58678,02:22:56.771,4,inactive,active,76,8576.771,0
58679,02:22:59.433,4,active,active,73,8579.433,0
58680,02:23:3.055,4,inactive,inactive,76,8583.055,0
58681,02:23:4.088,4,inactive,inactive,72,8584.088,0
58682,02:23:21.975,4,inactive,inactive,69,8601.975,0
58683,02:23:23.659,4,inactive,inactive,71,8603.659,0
58684,02:23:28.715,4,active,active,67,8608.715,0
58685,02:23:30.193,4,inactive,inactive,75,8610.193,0
58686,02:23:30.661,4,active,active,69,8610.661,0
58687,02:23:37.196,4,inactive,inactive,69,8617.196,0
58688,02:23:42.495,4,inactive,inactive,72,8622.495,0
58689,02:23:47.662,4,inactive,inactive,73,8627.662,0
58690,02:23:48.051,4,inactive,inactive,74,8628.051,0
58691,02:23:48.455,4,inactive,inactive,70,8628.455,0
58692,02:23:59.214,4,inactive,inactive,71,8639.214,0
58693,02:24:2.012,4,inactive,inactive,75,8642.012,0
8438,02:24:49.645,4,active,active,69,8689.645,1
8439,02:24:51.539,4,active,inactive,82,8691.539,1
8440,02:24:58.708,4,inactive,inactive,84,8698.708,1
8441,02:25:5.837,4,inactive,inactive,77,8705.837,1
8442,02:25:16.955,4,inactive,inactive,84,8716.955,1
8443,02:25:22.596,4,active,active,85,8722.596,1
8444,02:25:27.068,4,active,active,79,8727.068,1
8445,02:25:45.23,4,active,active,85,8745.23,1
8446,02:25:46.01,4,inactive,inactive,81,8746.01,1
58717,02:26:3.253,4,inactive,inactive,75,8763.253,0
58718,02:26:17.654,4,inactive,inactive,73,8777.654,0
58719,02:26:17.979,4,inactive,inactive,75,8777.979,0
58720,02:26:23.225,4,inactive,inactive,77,8783.225,0
58721,02:26:28.289,4,inactive,inactive,74,8788.289,0
58722,02:26:30.618,4,active,active,70,8790.618,0
58723,02:26:44.54,4,inactive,inactive,75,8804.54,0
58724,02:26:50.144,4,active,active,69,8810.144,0
58725,02:26:50.197,4,inactive,inactive,71,8810.197,0
58726,02:26:51.507,4,inactive,inactive,63,8811.507,0
58727,02:26:52.67,4,inactive,inactive,72,8812.67,0
58728,02:26:54.465,4,inactive,inactive,75,8814.465,0
58729,02:27:0.887,4,inactive,inactive,73,8820.887,0
58730,02:27:4.819,4,active,active,76,8824.819,0
58731,02:27:6.978,4,inactive,inactive,76,8826.978,0
58732,02:27:11.869,4,inactive,inactive,69,8831.869,0
58733,02:27:12.27,4,inactive,inactive,73,8832.27,0
58734,02:27:15.586,4,inactive,active,71,8835.586,0
58735,02:27:18.468,4,inactive,inactive,70,8838.468,0
58736,02:27:19.684,4,inactive,inactive,74,8839.684,0
58737,02:27:20.429,4,inactive,inactive,69,8840.429,0
58738,02:27:25.577,4,inactive,inactive,73,8845.577,0
58739,02:27:35.1,4,inactive,inactive,68,8855.1,0
8456,02:29:3.256,4,active,active,76,8943.256,1
8457,02:29:44.967,4,active,inactive,80,8984.967,1
8458,02:29:49.693,4,active,active,81,8989.693,1
8459,02:30:46.127,4,active,active,74,9046.127,1
8460,02:31:26.696,4,active,active,79,9086.696,1
8461,02:31:33.852,4,active,active,87,9093.852,1
8462,02:31:38.392,4,active,active,83,9098.392,1
58797,02:32:2.576,4,inactive,inactive,70,9122.576,0
58798,02:32:4.373,4,inactive,inactive,69,9124.373,0
58799,02:32:7.179,4,inactive,inactive,71,9127.179,0
58800,02:32:20.671,4,inactive,inactive,78,9140.671,0
58801,02:32:21.825,4,inactive,active,75,9141.825,0
58802,02:32:47.435,4,active,active,76,9167.435,0
58803,02:32:48.634,4,inactive,inactive,70,9168.634,0
58804,02:33:0.672,4,inactive,inactive,75,9180.672,0
58805,02:33:7.636,4,inactive,inactive,70,9187.636,0
58806,02:33:7.691,4,active,active,73,9187.691,0
58807,02:33:8.028,4,inactive,inactive,82,9188.028,0
58808,02:33:8.839,4,inactive,active,73,9188.839,0
58809,02:33:10.629,4,inactive,inactive,69,9190.629,0
58810,02:33:14.238,4,inactive,inactive,69,9194.238,0
58811,02:33:16.298,4,inactive,inactive,72,9196.298,0
58812,02:33:23.937,4,inactive,inactive,65,9203.937,0
58813,02:33:31.483,4,inactive,inactive,70,9211.483,0
58814,02:33:38.367,4,inactive,inactive,71,9218.367,0
58815,02:33:43.523,4,inactive,inactive,70,9223.523,0
58816,02:33:51.553,4,inactive,inactive,73,9231.553,0
58817,02:33:53.714,4,inactive,inactive,75,9233.714,0
58818,02:33:57.235,4,inactive,inactive,71,9237.235,0
58819,02:33:57.572,4,inactive,inactive,74,9237.572,0
58820,02:34:4.599,4,inactive,inactive,70,9244.599,0
58821,02:34:12.989,4,inactive,inactive,70,9252.989,0
58822,02:34:17.064,4,inactive,active,69,9257.064,0
58823,02:34:17.314,4,inactive,inactive,70,9257.314,0
58824,02:34:20.072,4,inactive,inactive,73,9260.072,0
58825,02:34:33.487,4,inactive,inactive,71,9273.487,0
58826,02:34:39.282,4,inactive,inactive,76,9279.282,0
58827,02:34:40.388,4,inactive,inactive,71,9280.388,0
58828,02:34:40.546,4,inactive,inactive,71,9280.546,0
58829,02:34:41.892,4,inactive,inactive,73,9281.892,0
58830,02:34:50.706,4,inactive,inactive,76,9290.706,0
58831,02:34:59.703,4,active,active,73,9299.703,0
58832,02:35:2.195,4,inactive,inactive,70,9302.195,0
58833,02:35:19.82,4,inactive,inactive,69,9319.82,0
58834,02:35:21.629,4,inactive,inactive,70,9321.629,0
58835,02:35:22.463,4,inactive,inactive,75,9322.463,0
58836,02:35:35.008,4,inactive,active,76,9335.008,0
58837,02:35:49.762,4,active,active,69,9349.762,0
58838,02:35:56.926,4,inactive,inactive,73,9356.926,0
58839,02:36:4.891,4,inactive,inactive,75,9364.891,0
58840,02:36:7.201,4,active,active,73,9367.201,0
58841,02:36:7.203,4,inactive,inactive,75,9367.203,0
58842,02:36:8.035,4,active,active,74,9368.035,0
58843,02:36:20.19,4,inactive,active,70,9380.19,0
58844,02:36:20.557,4,inactive,inactive,78,9380.557,0
58845,02:36:25.476,4,inactive,inactive,70,9385.476,0
58846,02:36:40.05,4,inactive,inactive,76,9400.05,0
58847,02:37:4.555,4,inactive,inactive,72,9424.555,0
58848,02:37:9.638,4,inactive,inactive,70,9429.638,0
58849,02:37:14.585,4,inactive,inactive,74,9434.585,0
58850,02:37:16.287,4,inactive,inactive,72,9436.287,0
58851,02:37:35.361,4,inactive,inactive,75,9455.361,0
58852,02:37:35.85,4,inactive,inactive,67,9455.85,0
58853,02:37:37.124,4,inactive,inactive,73,9457.124,0
8484,02:37:44.522,4,active,active,80,9464.522,1
8485,02:37:53.13,4,active,active,78,9473.13,1
8486,02:38:19.07,4,active,active,80,9499.07,1
8487,02:38:50.24,4,active,active,74,9530.24,1
8488,02:39:18.016,4,active,active,81,9558.016,1
8489,02:39:26.043,4,active,active,85,9566.043,1
8490,02:39:26.372,4,active,active,82,9566.372,1
8491,02:39:39.9,4,active,active,78,9579.9,1
8492,02:40:49.874,4,active,active,76,9649.874,1
8493,02:41:4.917,4,active,active,81,9664.917,1
8494,02:42:10.691,4,active,active,83,9730.691,1
8495,02:42:23.087,4,active,active,81,9743.087,1
58897,02:42:43.266,4,inactive,inactive,77,9763.266,0
58898,02:42:43.285,4,inactive,inactive,70,9763.285,0
58899,02:42:48.578,4,inactive,active,70,9768.578,0
58900,02:42:49.603,4,active,active,76,9769.603,0
58901,02:42:52.015,4,inactive,inactive,79,9772.015,0
58902,02:42:56.436,4,inactive,inactive,70,9776.436,0
58903,02:42:59.298,4,inactive,inactive,72,9779.298,0
58904,02:43:3.015,4,inactive,inactive,73,9783.015,0
58905,02:43:4.346,4,inactive,inactive,72,9784.346,0
58906,02:43:8.646,4,inactive,inactive,74,9788.646,0
58907,02:43:10.705,4,inactive,active,76,9790.705,0
58908,02:43:10.944,4,inactive,inactive,68,9790.944,0
58909,02:43:24.468,4,inactive,inactive,70,9804.468,0
58910,02:43:42.193,4,inactive,inactive,70,9822.193,0
58911,02:43:42.589,4,inactive,inactive,72,9822.589,0
58912,02:43:45.078,4,inactive,inactive,71,9825.078,0
58913,02:43:45.405,4,active,active,77,9825.405,0
58914,02:43:52.302,4,inactive,inactive,74,9832.302,0
58915,02:43:56.092,4,inactive,inactive,71,9836.092,0
58916,02:43:56.652,4,inactive,active,72,9836.652,0
58917,02:44:7.422,4,active,active,76,9847.422,0
58918,02:44:10.992,4,active,active,69,9850.992,0
58919,02:44:15.192,4,inactive,inactive,71,9855.192,0
58920,02:44:18.239,4,inactive,inactive,70,9858.239,0
58921,02:44:22.534,4,inactive,inactive,74,9862.534,0
58922,02:44:39.682,4,inactive,inactive,72,9879.682,0
58923,02:44:41.233,4,inactive,inactive,65,9881.233,0
58924,02:44:45.509,4,inactive,inactive,72,9885.509,0
58925,02:44:55.145,4,inactive,inactive,73,9895.145,0
58926,02:44:56.513,4,inactive,inactive,72,9896.513,0
58927,02:44:59.481,4,inactive,inactive,72,9899.481,0
58928,02:45:9.018,4,inactive,inactive,79,9909.018,0
58929,02:45:11.167,4,inactive,inactive,74,9911.167,0
58930,02:45:18.336,4,inactive,inactive,71,9918.336,0
58931,02:45:25.493,4,inactive,inactive,70,9925.493,0
58932,02:45:30.201,4,active,active,71,9930.201,0
58933,02:45:33.076,4,inactive,inactive,75,9933.076,0
58934,02:45:35.609,4,inactive,inactive,74,9935.609,0
58935,02:45:42.953,4,inactive,inactive,73,9942.953,0
58936,02:45:43.164,4,inactive,inactive,72,9943.164,0
58937,02:45:43.193,4,inactive,inactive,70,9943.193,0
58938,02:45:49.043,4,inactive,active,73,9949.043,0
58939,02:46:5.678,4,inactive,inactive,77,9965.678,0
8510,02:46:48.279,4,inactive,inactive,79,10008.279,1
8511,02:46:55.732,4,active,active,80,10015.732,1
8512,02:46:57.4,4,active,active,77,10017.4,1
8513,02:47:4.795,4,active,active,82,10024.795,1
8514,02:47:13.72,4,active,active,80,10033.72,1
8515,02:47:20.938,4,active,active,78,10040.938,1
8516,02:47:23.486,4,active,active,83,10043.486,1
8517,02:47:39.541,4,active,active,75,10059.541,1
8518,02:47:42.546,4,active,active,80,10062.546,1
8519,02:48:35.733,4,active,active,75,10115.733,1
8520,02:48:47.025,4,active,active,81,10127.025,1
8521,02:49:9.193,4,active,active,79,10149.193,1
8522,02:49:24.028,4,active,active,83,10164.028,1
8523,02:49:40.079,4,active,active,79,10180.079,1
8524,02:50:11.618,4,active,active,84,10211.618,1
8525,02:50:25.084,4,active,active,77,10225.084,1
8526,02:50:31.869,4,active,active,77,10231.869,1
8527,02:50:35.318,4,active,active,85,10235.318,1
8528,02:50:47.573,4,active,active,83,10247.573,1
8529,02:50:54.571,4,active,active,83,10254.571,1
58991,02:51:2.139,4,inactive,inactive,74,10262.139,0
58992,02:51:14.654,4,inactive,inactive,70,10274.654,0
58993,02:51:26.075,4,inactive,inactive,70,10286.075,0
58994,02:51:26.536,4,inactive,inactive,76,10286.536,0
58995,02:51:27.002,4,inactive,inactive,74,10287.002,0
58996,02:51:30.919,4,inactive,inactive,69,10290.919,0
58997,02:51:34.084,4,inactive,inactive,67,10294.084,0
58998,02:51:42.154,4,inactive,active,74,10302.154,0
58999,02:51:44.019,4,inactive,inactive,77,10304.019,0
59000,02:51:47.216,4,inactive,inactive,70,10307.216,0
59001,02:51:48.221,4,inactive,inactive,72,10308.221,0
59002,02:51:51.279,4,inactive,inactive,69,10311.279,0
59003,02:52:8.285,4,inactive,inactive,66,10328.285,0
59004,02:52:9.87,4,inactive,inactive,69,10329.87,0
59005,02:52:14.305,4,active,active,72,10334.305,0
59006,02:52:14.924,4,inactive,active,77,10334.924,0
59007,02:52:16.168,4,inactive,inactive,74,10336.168,0
59008,02:52:22.846,4,inactive,inactive,75,10342.846,0
59009,02:52:22.977,4,inactive,active,76,10342.977,0
59010,02:52:26.869,4,active,active,72,10346.869,0
59011,02:52:27.958,4,inactive,inactive,71,10347.958,0
59012,02:52:34.276,4,active,active,70,10354.276,0
59013,02:52:45.361,4,inactive,inactive,75,10365.361,0
59014,02:52:45.585,4,inactive,inactive,75,10365.585,0
59015,02:52:58.766,4,inactive,inactive,76,10378.766,0
59016,02:53:3.641,4,inactive,inactive,73,10383.641,0
59017,02:53:5.229,4,inactive,inactive,76,10385.229,0
59018,02:53:10.571,4,inactive,inactive,70,10390.571,0
59019,02:53:24.803,4,inactive,inactive,76,10404.803,0
59020,02:53:36.484,4,inactive,inactive,74,10416.484,0
59021,02:53:36.636,4,inactive,inactive,73,10416.636,0
59022,02:53:40.139,4,inactive,inactive,77,10420.139,0
59023,02:53:55.277,4,inactive,inactive,69,10435.277,0
59024,02:53:58.855,4,inactive,active,71,10438.855,0
59025,02:54:10.857,4,inactive,inactive,74,10450.857,0
59026,02:54:13.747,4,inactive,inactive,74,10453.747,0
59027,02:54:18.651,4,active,active,72,10458.651,0
59028,02:54:20.668,4,inactive,inactive,77,10460.668,0
59029,02:54:21.173,4,inactive,inactive,73,10461.173,0
59030,02:54:35.136,4,inactive,inactive,73,10475.136,0
59031,02:54:38.38,4,inactive,inactive,76,10478.38,0
59032,02:54:41.335,4,inactive,inactive,66,10481.335,0
59033,02:54:47.107,4,inactive,inactive,75,10487.107,0
59034,02:54:57.949,4,inactive,inactive,74,10497.949,0
59035,02:55:11.022,4,inactive,inactive,76,10511.022,0
59036,02:55:11.588,4,active,active,72,10511.588,0
59037,02:55:21.267,4,inactive,inactive,69,10521.267,0
59038,02:55:24.084,4,inactive,inactive,71,10524.084,0
59039,02:55:25.427,4,inactive,inactive,78,10525.427,0
59040,02:55:31.776,4,inactive,inactive,70,10531.776,0
59041,02:55:34.058,4,inactive,inactive,71,10534.058,0
8547,02:55:43.488,4,active,active,82,10543.488,1
8548,02:55:59.206,4,active,active,75,10559.206,1
8549,02:56:7.448,4,active,active,82,10567.448,1
8550,02:56:14.958,4,active,active,85,10574.958,1
8551,02:56:41.255,4,active,active,84,10601.255,1
8552,02:56:59.526,4,active,inactive,79,10619.526,1
8553,02:57:20.46,4,active,active,78,10640.46,1
8554,02:57:52.685,4,active,active,84,10672.685,1
8555,02:57:56.044,4,active,active,77,10676.044,1
59064,02:57:58.814,4,inactive,active,72,10678.814,0
59065,02:58:0.067,4,inactive,inactive,72,10680.067,0
59066,02:58:2.99,4,inactive,inactive,74,10682.99,0
59067,02:58:13.796,4,inactive,inactive,72,10693.796,0
59068,02:58:16.263,4,inactive,inactive,70,10696.263,0
59069,02:58:25.607,4,inactive,inactive,72,10705.607,0
59070,02:58:27.749,4,inactive,inactive,77,10707.749,0
59071,02:58:52.847,4,active,active,72,10732.847,0
59072,02:58:56.765,4,inactive,inactive,72,10736.765,0
59073,02:58:59.766,4,inactive,inactive,77,10739.766,0
59074,02:59:13.21,4,active,active,71,10753.21,0
59075,02:59:18.115,4,inactive,inactive,71,10758.115,0
59076,02:59:20.646,4,inactive,inactive,73,10760.646,0
59077,02:59:20.815,4,inactive,inactive,73,10760.815,0
59078,02:59:36.216,4,inactive,inactive,69,10776.216,0
59079,02:59:49.67,4,active,active,71,10789.67,0
59080,02:59:50.397,4,inactive,inactive,74,10790.397,0
59081,03:00:0.075,4,active,active,71,10800.075,0
59082,03:00:5.177,4,inactive,inactive,73,10805.177,0
59083,03:00:14.075,4,inactive,inactive,77,10814.075,0
59084,03:00:16.163,4,active,active,68,10816.163,0
59085,03:00:28.399,4,active,active,69,10828.399,0
8564,03:00:47.745,4,active,active,76,10847.745,1
8565,03:00:59.451,4,active,active,80,10859.451,1
8566,03:01:47.51,4,active,active,78,10907.51,1
8567,03:01:52.22,4,active,active,84,10912.22,1
8568,03:02:13.699,4,active,active,81,10933.699,1
8569,03:02:14.382,4,active,active,79,10934.382,1
8570,03:02:52.114,4,active,active,77,10972.114,1
8571,03:02:56.362,4,active,active,87,10976.362,1
8572,03:02:58.616,4,active,active,83,10978.616,1
8573,03:03:19.769,4,active,active,81,10999.769,1
8574,03:03:41.063,4,active,active,78,11021.063,1
8575,03:03:47.633,4,active,active,80,11027.633,1
8576,03:03:48.773,4,active,active,81,11028.773,1
8577,03:04:22.838,4,active,active,87,11062.838,1
8578,03:04:57.277,4,active,active,84,11097.277,1
8579,03:05:5.25,4,active,inactive,76,11105.25,1
59128,03:05:11.836,4,inactive,inactive,68,11111.836,0
59129,03:05:26.619,4,inactive,inactive,75,11126.619,0
59130,03:05:36.052,4,active,active,73,11136.052,0
59131,03:05:36.296,4,inactive,inactive,77,11136.296,0
59132,03:05:39.308,4,inactive,inactive,74,11139.308,0
59133,03:05:41.565,4,inactive,inactive,71,11141.565,0
59134,03:05:47.841,4,inactive,inactive,68,11147.841,0
59135,03:05:55.593,4,inactive,inactive,74,11155.593,0
59136,03:05:56.916,4,inactive,inactive,74,11156.916,0
59137,03:06:2.09,4,inactive,active,68,11162.09,0
59138,03:06:5.881,4,inactive,active,71,11165.881,0
59139,03:06:11.359,4,inactive,inactive,75,11171.359,0
59140,03:06:12.828,4,inactive,inactive,75,11172.828,0
59141,03:06:17.827,4,active,active,71,11177.827,0
59142,03:06:20.579,4,inactive,inactive,74,11180.579,0
59143,03:06:21.639,4,inactive,inactive,71,11181.639,0
59144,03:06:22.13,4,active,active,74,11182.13,0
59145,03:06:24.403,4,inactive,active,74,11184.403,0
59146,03:06:34.801,4,inactive,inactive,76,11194.801,0
59147,03:06:34.973,4,inactive,active,75,11194.973,0
59148,03:06:39.185,4,inactive,inactive,72,11199.185,0
59149,03:06:59.092,4,active,active,77,11219.092,0
59150,03:06:59.76,4,inactive,inactive,75,11219.76,0
59151,03:07:1.482,4,inactive,inactive,73,11221.482,0
59152,03:07:6.887,4,inactive,inactive,74,11226.887,0
59153,03:07:11.127,4,inactive,inactive,75,11231.127,0
59154,03:07:17.397,4,inactive,inactive,74,11237.397,0
59155,03:07:35.531,4,inactive,inactive,72,11255.531,0
59156,03:07:40.382,4,inactive,inactive,69,11260.382,0
59157,03:07:49.26,4,inactive,inactive,72,11269.26,0
59158,03:08:3.515,4,inactive,inactive,70,11283.515,0
59159,03:08:14.602,4,inactive,inactive,76,11294.602,0
59160,03:08:15.072,4,inactive,inactive,74,11295.072,0
59161,03:08:16.118,4,inactive,inactive,73,11296.118,0
59162,03:08:18.228,4,inactive,inactive,72,11298.228,0
59163,03:08:18.894,4,inactive,inactive,69,11298.894,0
59164,03:08:38.313,4,inactive,inactive,70,11318.313,0
59165,03:08:44.171,4,inactive,inactive,66,11324.171,0
59166,03:08:45.987,4,inactive,inactive,75,11325.987,0
59167,03:08:52.502,4,inactive,inactive,80,11332.502,0
59168,03:08:56.5,4,inactive,inactive,71,11336.5,0
59169,03:09:0.189,4,inactive,inactive,70,11340.189,0
8590,03:09:19.313,4,active,active,83,11359.313,1
8591,03:09:32.896,4,active,active,80,11372.896,1
8592,03:09:45.552,4,active,active,80,11385.552,1
8593,03:09:46.312,4,active,active,83,11386.312,1
8594,03:10:35.367,4,active,active,76,11435.367,1
8595,03:11:4.124,4,active,active,82,11464.124,1
8596,03:11:12.94,4,active,active,83,11472.94,1
59201,03:11:26.647,4,inactive,inactive,72,11486.647,0
59202,03:11:33.325,4,inactive,inactive,72,11493.325,0
59203,03:11:40.458,4,inactive,inactive,76,11500.458,0
59204,03:11:54.423,4,inactive,inactive,69,11514.423,0
59205,03:11:59.675,4,inactive,inactive,70,11519.675,0
59206,03:12:2.626,4,inactive,inactive,75,11522.626,0
59207,03:12:22.777,4,inactive,inactive,66,11542.777,0
59208,03:12:24.702,4,inactive,inactive,71,11544.702,0
59209,03:12:33.221,4,active,active,71,11553.221,0
59210,03:12:36.034,4,inactive,inactive,71,11556.034,0
59211,03:12:46.916,4,active,active,72,11566.916,0
59212,03:12:51.112,4,inactive,inactive,77,11571.112,0
59213,03:13:1.659,4,inactive,inactive,74,11581.659,0
59214,03:13:3.429,4,inactive,active,71,11583.429,0
59215,03:13:23.602,4,inactive,inactive,77,11603.602,0
59216,03:13:35.763,4,inactive,inactive,68,11615.763,0
59217,03:13:35.831,4,inactive,inactive,67,11615.831,0
59218,03:13:38.283,4,inactive,inactive,77,11618.283,0
59219,03:13:40.39,4,inactive,inactive,73,11620.39,0
59220,03:13:40.721,4,inactive,active,72,11620.721,0
59221,03:13:42.037,4,inactive,inactive,77,11622.037,0
59222,03:13:55.591,4,inactive,inactive,72,11635.591,0
59223,03:14:0.732,4,active,active,75,11640.732,0
59224,03:14:6.059,4,inactive,inactive,77,11646.059,0
59225,03:14:9.587,4,inactive,inactive,74,11649.587,0
59226,03:14:14.39,4,inactive,inactive,75,11654.39,0
59227,03:14:14.906,4,active,active,75,11654.906,0
59228,03:14:20.632,4,inactive,inactive,73,11660.632,0
59229,03:14:21.254,4,inactive,inactive,70,11661.254,0
59230,03:14:23.987,4,inactive,inactive,73,11663.987,0
59231,03:14:26.06,4,inactive,inactive,71,11666.06,0
