,Time,DayOfWeek,Motion,Acceleration,Temperature
2275,0:58:27,1,inactive,inactive,70
2276,23:58.6,1,inactive,inactive,68
2277,24:10.2,5,active,inactive,66
2278,47:24.9,6,inactive,inactive,69
2279,24:52.8,4,active,active,67
2280,06:21.8,2,inactive,active,67
2281,41:40.9,2,inactive,active,65
2282,40:59.6,3,inactive,inactive,62
2283,25:54.5,1,inactive,active,71
2284,42:12.2,3,active,inactive,71
2285,53:34.3,0,inactive,active,68
2286,15:03.8,2,inactive,inactive,68
2287,0:39:49,4,inactive,inactive,71
2288,25:02.4,1,active,inactive,69
2289,55:27.7,6,inactive,active,69
2290,27:55.5,3,inactive,inactive,71
2291,52:48.6,1,inactive,inactive,64
2292,45:13.6,2,active,inactive,70
2293,20:50.7,4,inactive,inactive,70
2294,38:17.9,0,inactive,active,66
2295,42:05.6,1,active,active,62
2296,13:01.4,1,active,inactive,68
2297,54:33.7,1,inactive,inactive,62
2298,24:35.2,0,inactive,active,66
2299,43:54.9,4,inactive,inactive,67
2300,26:32.3,1,active,inactive,67
2301,59:58.3,6,inactive,inactive,62
2302,21:17.8,0,inactive,inactive,64
2303,53:01.5,0,inactive,inactive,69
2304,17:44.4,1,inactive,active,63
2305,29:33.9,0,inactive,inactive,64
2306,58:12.2,0,inactive,inactive,62
2307,01:06.7,3,inactive,inactive,70
2308,34:49.9,4,inactive,inactive,63
2309,45:58.8,0,inactive,inactive,67
2310,50:46.7,4,inactive,active,62
2311,0:09:01,2,inactive,inactive,68
2312,0:31:24,5,inactive,inactive,63
2313,01:40.4,6,inactive,inactive,71
2314,00:52.3,2,inactive,inactive,63
2315,14:56.9,3,inactive,inactive,67
2316,34:26.6,1,inactive,active,71
2317,31:38.5,0,inactive,inactive,70
2318,33:17.2,1,active,inactive,69
2319,22:53.5,3,inactive,active,67
2320,38:25.7,0,inactive,inactive,71
2321,22:34.8,4,active,inactive,67
2322,41:10.5,2,active,active,66
2323,30:36.7,3,inactive,inactive,69
2324,00:28.4,1,active,inactive,62
2325,57:59.5,3,inactive,inactive,67
2326,56:23.8,3,inactive,inactive,65
2327,14:55.7,4,inactive,inactive,70
2328,30:16.5,3,inactive,inactive,62
2329,50:55.3,3,inactive,inactive,66
2330,37:54.3,1,active,active,65
2331,22:29.5,0,inactive,inactive,64
2332,10:05.9,5,inactive,inactive,62
2333,28:32.7,1,inactive,inactive,62
2334,38:08.9,2,inactive,active,69
2335,49:42.1,3,active,inactive,66
2336,04:56.7,3,inactive,inactive,67
2337,37:39.2,1,inactive,inactive,71
2338,31:48.2,3,inactive,inactive,69
2339,43:08.6,4,inactive,inactive,62
2340,00:07.5,5,inactive,inactive,62
2341,18:47.3,1,inactive,inactive,68
2342,07:31.9,2,active,inactive,63
2343,41:31.9,3,inactive,inactive,71
2344,30:57.7,4,inactive,active,62
2345,00:05.1,2,inactive,active,64
2346,33:42.3,4,inactive,inactive,66
2347,08:34.1,4,inactive,active,66
2348,33:30.2,3,inactive,inactive,62
2349,06:08.8,1,inactive,inactive,67
2350,45:49.8,4,inactive,active,66
2351,41:24.2,1,inactive,inactive,68
2352,50:15.7,3,inactive,inactive,67
2353,47:32.6,0,inactive,inactive,66
2354,52:48.1,4,inactive,active,64
2355,26:26.9,4,inactive,inactive,65
2356,57:28.5,2,inactive,active,66
2357,02:15.7,4,inactive,inactive,71
2358,13:02.7,1,active,inactive,69
2359,16:56.2,3,active,inactive,68
2360,12:34.8,0,inactive,inactive,69
2361,35:54.7,4,inactive,inactive,64
2362,09:41.7,1,inactive,active,64
2363,20:21.5,0,active,active,71
2364,13:13.5,1,active,inactive,70
2365,28:04.3,1,active,inactive,68
2366,53:02.5,1,inactive,inactive,69
2367,04:27.9,1,inactive,inactive,69
2368,44:23.3,1,inactive,inactive,63
2369,47:09.6,0,inactive,active,62
2370,53:36.4,4,inactive,active,63
2371,27:18.5,3,inactive,active,68
2372,05:43.5,2,inactive,active,65
2373,26:34.2,5,inactive,inactive,69
2374,51:14.3,5,inactive,inactive,62
2375,22:41.1,4,inactive,inactive,70
2376,24:32.9,4,active,inactive,69
2377,58:43.4,1,inactive,inactive,70
2378,01:03.5,1,inactive,inactive,67
2379,39:26.3,0,inactive,active,62
2380,34:55.9,3,inactive,active,71
2381,18:00.7,3,inactive,inactive,70
2382,36:07.5,2,inactive,inactive,65
2383,43:52.5,0,inactive,inactive,66
2384,56:55.9,5,inactive,active,67
2385,24:31.9,0,inactive,inactive,65
2386,38:55.3,4,inactive,inactive,67
2387,44:08.2,1,inactive,inactive,70
2388,46:31.9,2,inactive,inactive,62
2389,07:42.7,0,inactive,inactive,62
2390,44:52.5,1,inactive,inactive,65
2391,34:59.6,4,inactive,inactive,69
2392,16:05.8,3,active,active,67
2393,0:25:49,4,inactive,active,64
2394,36:57.2,5,inactive,inactive,67
2395,32:17.1,4,inactive,inactive,71
2396,28:20.6,3,active,inactive,67
2397,37:59.6,5,inactive,inactive,64
2398,09:00.5,4,active,active,62
2399,50:24.3,4,inactive,inactive,67
2400,19:23.2,1,inactive,inactive,63
2401,36:31.2,1,inactive,active,67
2402,0:54:23,5,active,inactive,70
2403,42:52.6,4,inactive,inactive,65
2404,43:02.8,4,inactive,active,65
2405,06:48.9,0,inactive,inactive,67
2406,14:11.7,3,inactive,inactive,69
2407,0:14:38,1,inactive,active,66
2408,05:20.5,3,inactive,inactive,65
2409,40:32.4,4,inactive,inactive,70
2410,28:48.2,1,inactive,inactive,70
2411,04:09.9,4,inactive,active,66
2412,04:55.9,3,inactive,inactive,66
2413,40:17.6,5,inactive,inactive,70
2414,42:50.3,3,inactive,inactive,63
2415,02:50.8,4,inactive,inactive,68
2416,51:41.2,2,inactive,inactive,68
2417,30:19.7,2,active,active,68
2418,31:46.2,0,inactive,active,62
2419,38:32.4,2,inactive,inactive,68
2420,13:02.6,4,inactive,inactive,67
2421,20:27.1,0,inactive,inactive,70
2422,0:04:59,0,inactive,inactive,70
2423,13:18.9,5,inactive,inactive,66
2424,31:48.7,3,inactive,inactive,69
2425,23:55.5,0,inactive,inactive,63
2426,39:51.2,3,inactive,inactive,65
2427,31:24.5,2,active,inactive,66
2428,02:35.2,1,inactive,inactive,68
2429,35:57.9,2,inactive,inactive,62
2430,29:16.1,0,inactive,inactive,65
2431,22:01.2,3,inactive,inactive,65
2432,52:46.8,6,inactive,inactive,67
2433,10:52.8,2,active,active,65
2434,45:25.6,3,inactive,inactive,71
2435,02:25.3,3,inactive,active,66
2436,01:06.8,0,inactive,inactive,69
2437,35:25.3,0,inactive,inactive,69
2438,31:32.3,1,active,inactive,68
2439,39:57.7,3,active,inactive,70
2440,09:29.3,1,inactive,inactive,68
2441,0:50:36,1,inactive,inactive,65
2442,41:49.6,0,inactive,inactive,62
2443,27:27.3,1,inactive,active,67
2444,52:31.4,5,inactive,inactive,68
2445,28:52.6,4,active,inactive,71
2446,0:10:17,6,inactive,inactive,70
2447,18:19.6,0,inactive,inactive,67
2448,11:09.6,1,inactive,inactive,63
2449,48:28.1,0,inactive,inactive,69
2450,12:46.6,2,inactive,inactive,70
2451,42:50.8,1,active,inactive,62
2452,39:47.6,2,inactive,inactive,70
2453,29:20.8,3,inactive,inactive,62
2454,42:41.2,3,inactive,inactive,63
2455,09:51.6,2,inactive,inactive,65
2456,48:14.3,0,inactive,inactive,65
2457,24:49.3,0,active,inactive,64
2458,54:19.8,4,inactive,inactive,71
2459,22:23.2,0,inactive,inactive,62
2460,55:17.2,5,inactive,inactive,64
2461,35:07.6,3,active,inactive,62
2462,39:21.5,1,inactive,active,66
2463,43:40.1,6,inactive,inactive,63
2464,45:18.3,4,inactive,active,67
2465,50:06.9,3,inactive,inactive,64
2466,24:18.8,4,inactive,inactive,71
2467,11:52.5,2,inactive,inactive,71
2468,07:01.3,3,active,active,70
2469,56:23.6,3,inactive,inactive,71
2470,0:48:57,3,inactive,inactive,70
2471,0:50:28,1,inactive,inactive,65
2472,20:41.8,1,inactive,active,64
2473,10:47.9,0,inactive,inactive,65
2474,54:08.1,1,inactive,inactive,67
2475,18:03.5,4,inactive,active,71
2476,32:08.8,1,inactive,inactive,68
2477,34:40.4,1,active,inactive,65
2478,40:14.3,4,inactive,active,70
2479,09:58.2,4,active,inactive,68
2480,43:02.4,3,inactive,inactive,71
2481,40:00.9,4,inactive,active,66
2482,22:41.9,1,inactive,inactive,66
2483,46:59.3,3,inactive,inactive,64
2484,23:00.5,4,active,active,67
2485,41:23.1,5,inactive,inactive,62
2486,07:55.9,1,inactive,inactive,68
2487,05:22.1,4,active,inactive,70
2488,47:40.4,5,inactive,inactive,66
2489,05:26.4,4,inactive,inactive,66
2490,27:48.6,2,inactive,inactive,67
2491,0:38:06,3,active,inactive,67
2492,51:08.4,2,inactive,inactive,70
2493,0:28:31,5,active,inactive,67
2494,28:44.9,3,inactive,active,66
2495,28:09.6,4,inactive,active,66
2496,54:30.5,4,inactive,active,67
2497,15:48.9,2,inactive,active,65
2498,49:24.3,0,inactive,inactive,66
2499,0:19:42,1,inactive,inactive,67
2500,0:29:57,3,inactive,inactive,64
2501,23:14.2,6,inactive,inactive,63
2502,25:19.5,4,inactive,inactive,69
2503,43:37.3,4,inactive,inactive,63
2504,35:21.5,1,inactive,inactive,62
2505,19:24.9,2,inactive,inactive,63
2506,04:32.7,5,active,inactive,67
2507,02:40.3,3,inactive,inactive,62
2508,46:51.4,1,inactive,inactive,65
2509,18:46.4,3,inactive,inactive,62
2510,48:48.8,0,inactive,inactive,63
2511,13:08.1,4,inactive,inactive,70
2512,07:34.5,5,inactive,active,68
2513,25:49.1,2,inactive,active,65
2514,0:06:21,5,inactive,inactive,71
2515,01:32.3,0,inactive,active,65
2516,08:04.7,1,inactive,active,66
2517,33:39.5,3,active,active,65
2518,37:49.2,3,active,inactive,66
2519,29:50.3,2,inactive,active,67
2520,54:09.7,0,active,inactive,62
2521,39:56.5,0,active,inactive,62
2522,35:27.3,4,inactive,inactive,63
2523,07:05.7,3,inactive,inactive,71
2524,15:53.6,6,inactive,inactive,64
2525,39:43.5,4,inactive,inactive,64
2526,30:08.4,3,inactive,inactive,68
2527,11:56.1,3,inactive,inactive,66
2528,56:58.6,1,inactive,inactive,66
2529,17:02.8,3,inactive,inactive,64
2530,23:54.1,3,active,inactive,63
2531,57:20.6,1,inactive,inactive,71
2532,04:15.9,5,inactive,inactive,67
2533,16:55.2,2,inactive,inactive,63
2534,20:48.4,3,inactive,inactive,65
2535,13:14.6,4,inactive,inactive,71
2536,0:49:56,3,inactive,inactive,62
2537,37:41.4,2,inactive,inactive,71
2538,00:12.5,0,active,inactive,65
2539,15:03.4,6,inactive,inactive,70
2540,20:01.4,2,active,inactive,62
2541,22:52.3,3,inactive,inactive,69
2542,58:14.6,4,inactive,inactive,67
2543,56:19.4,0,active,inactive,65
2544,02:07.4,4,inactive,inactive,66
2545,0:11:11,0,inactive,active,70
2546,43:11.6,3,inactive,inactive,66
2547,0:49:23,1,inactive,inactive,66
2548,55:00.8,1,inactive,inactive,71
2549,46:36.4,0,inactive,inactive,68
2550,28:04.3,0,inactive,inactive,68
2551,20:27.6,0,inactive,active,68
2552,40:03.9,4,inactive,inactive,71
2553,01:57.1,4,active,inactive,66
2554,36:08.2,3,inactive,inactive,62
2555,54:15.5,0,inactive,inactive,68
2556,38:24.9,2,inactive,inactive,66
2557,40:40.5,1,active,active,71
2558,07:12.4,3,active,inactive,68
2559,10:22.9,6,active,active,63
2560,15:49.7,0,active,inactive,69
2561,33:47.4,1,inactive,inactive,66
2562,17:30.8,3,inactive,inactive,64
2563,37:20.8,5,inactive,inactive,70
2564,02:38.2,3,inactive,active,71
2565,25:57.1,3,inactive,inactive,66
2566,0:08:49,5,active,inactive,71
2567,00:26.1,2,inactive,inactive,62
2568,06:00.5,6,inactive,inactive,63
2569,25:31.2,4,active,inactive,70
2570,47:02.6,3,inactive,inactive,69
2571,23:35.2,4,inactive,inactive,65
2572,0:49:28,2,inactive,inactive,62
2573,08:19.3,6,inactive,inactive,70
2574,27:53.6,2,inactive,active,65
2575,38:56.3,1,inactive,inactive,66
2576,48:20.1,0,inactive,inactive,66
2577,12:33.8,3,inactive,inactive,69
2578,39:25.1,3,active,inactive,65
2579,15:49.8,3,active,inactive,62
2580,14:11.4,2,inactive,inactive,69
2581,05:55.1,3,inactive,active,65
2582,24:04.2,5,inactive,active,65
2583,59:21.2,1,inactive,active,63
2584,01:26.5,0,inactive,active,68
2585,30:04.5,0,inactive,active,67
2586,28:27.2,0,inactive,inactive,63
2587,0:47:32,1,active,inactive,69
2588,55:56.1,3,inactive,inactive,66
2589,43:20.1,5,inactive,active,70
2590,43:10.7,0,inactive,inactive,67
2591,56:23.2,4,inactive,active,62
2592,12:39.4,1,inactive,inactive,68
2593,0:25:24,4,active,inactive,63
2594,0:02:02,4,inactive,inactive,62
2595,43:02.2,4,inactive,inactive,62
2596,37:36.6,4,inactive,inactive,65
2597,50:39.6,2,active,inactive,65
2598,19:04.2,3,inactive,inactive,68
2599,37:26.5,1,inactive,active,68
2600,12:35.8,0,inactive,inactive,62
2601,45:39.1,1,active,inactive,67
2602,02:27.1,0,inactive,inactive,62
2603,00:15.6,4,inactive,active,66
2604,51:35.6,4,inactive,inactive,64
2605,48:06.8,1,inactive,active,63
2606,55:26.9,0,inactive,active,66
2607,0:57:54,1,inactive,inactive,68
2608,46:13.3,5,inactive,inactive,70
2609,0:24:32,1,inactive,active,63
2610,58:14.4,2,inactive,inactive,71
2611,04:24.8,2,inactive,inactive,67
2612,38:35.5,1,active,active,63
2613,46:29.2,0,inactive,inactive,63
2614,05:34.5,5,inactive,inactive,69
2615,39:15.8,3,inactive,active,64
2616,43:42.7,2,inactive,inactive,66
2617,12:07.1,1,inactive,active,63
2618,27:13.9,3,inactive,inactive,63
2619,11:02.8,3,active,active,65
2620,55:34.6,1,inactive,inactive,69
2621,13:23.9,2,inactive,inactive,63
2622,24:53.2,4,inactive,inactive,63
2623,23:01.7,0,active,inactive,66
2624,28:04.3,3,inactive,inactive,68
2625,31:50.7,1,inactive,inactive,63
2626,45:35.4,3,inactive,inactive,62
2627,0:11:53,0,inactive,inactive,68
2628,16:53.2,4,inactive,inactive,69
2629,09:55.8,3,inactive,inactive,63
2630,39:24.9,4,inactive,inactive,64
2631,35:02.8,1,active,inactive,65
2632,44:47.8,2,active,inactive,71
2633,49:45.7,1,active,inactive,69
2634,56:32.6,2,inactive,inactive,65
2635,08:10.3,4,inactive,inactive,65
2636,57:34.4,3,inactive,inactive,70
2637,33:34.2,0,inactive,active,63
2638,30:27.9,2,inactive,inactive,64
2639,37:09.4,2,inactive,inactive,71
2640,48:08.2,3,active,inactive,65
2641,0:06:16,3,inactive,active,64
2642,21:28.2,2,active,inactive,67
2643,52:48.9,2,inactive,inactive,63
2644,51:20.4,0,active,inactive,68
2645,09:32.9,0,inactive,inactive,67
2646,47:59.2,2,inactive,inactive,71
2647,25:26.2,2,inactive,inactive,67
2648,04:02.3,0,inactive,inactive,68
2649,56:00.3,1,inactive,active,69
2650,18:14.6,1,active,inactive,71
2651,0:21:53,5,inactive,inactive,68
2652,23:44.8,1,inactive,inactive,65
2653,56:58.2,1,inactive,inactive,62
2654,32:15.8,4,inactive,inactive,68
2655,24:48.2,4,inactive,inactive,69
2656,21:12.2,3,inactive,inactive,70
2657,27:58.8,3,inactive,inactive,65
2658,13:51.1,1,inactive,inactive,70
2659,33:03.6,0,inactive,inactive,62
2660,0:39:03,3,inactive,active,67
2661,42:22.8,2,inactive,active,69
2662,50:54.8,1,active,inactive,66
2663,25:25.7,3,inactive,inactive,70
2664,35:45.5,3,inactive,inactive,71
2665,05:08.2,3,inactive,inactive,66
2666,43:11.6,4,inactive,inactive,65
2667,07:02.9,1,inactive,inactive,69
2668,57:08.9,3,inactive,active,68
2669,17:11.6,3,inactive,inactive,68
2670,41:45.4,1,inactive,active,68
2671,42:37.7,3,inactive,inactive,67
2672,01:37.9,3,inactive,inactive,63
2673,00:53.6,6,inactive,active,68
2674,0:04:17,0,active,inactive,63
2675,38:29.8,3,active,inactive,63
2676,44:44.1,2,inactive,inactive,67
2677,13:44.6,0,inactive,inactive,62
2678,49:34.1,3,inactive,inactive,68
2679,02:34.5,3,inactive,inactive,64
2680,15:51.8,3,inactive,inactive,65
2681,18:58.6,6,inactive,inactive,64
2682,34:35.7,3,inactive,active,65
2683,42:01.5,4,inactive,active,67
2684,41:31.8,4,inactive,inactive,64
2685,04:18.2,3,inactive,inactive,65
2686,0:14:20,1,active,inactive,71
2687,08:24.8,3,inactive,inactive,70
2688,39:07.9,6,inactive,inactive,66
2689,52:56.9,1,active,inactive,70
2690,40:48.5,5,inactive,inactive,68
2691,26:28.2,2,active,inactive,62
2692,07:09.8,5,inactive,inactive,65
2693,09:06.1,6,inactive,inactive,68
2694,14:12.3,0,inactive,inactive,66
2695,09:24.9,6,inactive,inactive,67
2696,44:23.8,4,inactive,inactive,70
2697,33:09.2,3,active,inactive,62
2698,48:45.2,0,inactive,active,70
2699,43:47.6,0,inactive,inactive,67
2700,23:44.3,5,inactive,inactive,68
2701,18:17.2,4,inactive,inactive,69
2702,0:28:09,4,active,inactive,64
2703,30:36.9,1,inactive,inactive,68
2704,26:10.9,2,active,inactive,71
2705,18:24.8,0,inactive,inactive,70
2706,34:21.7,4,inactive,inactive,70
2707,53:20.2,4,inactive,inactive,69
2708,02:42.5,2,inactive,inactive,62
2709,33:27.5,3,inactive,inactive,67
2710,0:23:02,0,inactive,inactive,68
2711,02:40.9,3,active,inactive,66
2712,39:27.8,4,active,inactive,71
2713,17:47.6,3,inactive,inactive,71
2714,21:39.3,3,inactive,active,68
2715,05:11.2,3,inactive,active,68
2716,32:13.3,0,inactive,inactive,69
2717,52:48.9,1,inactive,inactive,63
2718,38:24.5,1,inactive,inactive,62
2719,21:09.8,3,inactive,inactive,64
2720,32:43.4,2,active,inactive,71
2721,56:53.5,2,inactive,inactive,67
2722,0:54:34,2,inactive,inactive,64
2723,27:31.4,0,inactive,active,66
2724,26:33.6,0,inactive,inactive,65
2725,26:00.9,1,inactive,inactive,70
2726,01:10.1,3,inactive,inactive,67
2727,48:45.5,5,inactive,active,70
2728,57:40.2,2,active,inactive,65
2729,42:44.2,6,inactive,inactive,64
2730,10:48.8,3,inactive,inactive,69
2731,22:19.1,4,inactive,inactive,71
2732,05:04.7,1,inactive,inactive,63
2733,38:38.2,1,inactive,inactive,71
2734,45:31.5,0,inactive,active,65
2735,24:00.7,5,inactive,inactive,63
2736,41:21.4,6,inactive,inactive,66
2737,32:00.7,0,inactive,active,67
2738,44:26.1,6,inactive,inactive,71
2739,40:48.4,0,inactive,inactive,68
2740,44:55.3,3,inactive,inactive,62
2741,35:10.5,2,inactive,inactive,68
2742,33:52.1,6,inactive,inactive,67
2743,33:47.1,0,inactive,inactive,69
2744,0:42:54,2,inactive,inactive,66
2745,04:50.9,3,inactive,inactive,70
2746,27:41.9,0,inactive,inactive,68
2747,0:13:31,4,inactive,inactive,71
2748,57:49.8,0,inactive,inactive,62
2749,38:16.8,1,inactive,inactive,67
2750,28:56.1,1,active,inactive,67
2751,0:18:39,4,inactive,inactive,63
2752,20:25.7,3,inactive,active,71
2753,44:43.2,1,inactive,inactive,67
2754,20:55.3,0,inactive,inactive,66
2755,35:59.6,4,active,active,69
2756,29:26.8,0,inactive,inactive,67
2757,47:26.6,2,inactive,inactive,63
2758,22:51.1,4,inactive,inactive,71
2759,48:20.8,2,inactive,inactive,69
2760,43:15.3,5,inactive,inactive,63
2761,01:38.3,3,inactive,inactive,71
2762,58:36.5,1,active,inactive,71
2763,54:17.8,2,inactive,inactive,66
2764,34:50.3,3,inactive,active,71
2765,04:02.2,2,inactive,inactive,70
2766,0:27:29,0,active,active,68
2767,10:16.5,0,inactive,inactive,66
2768,48:25.3,1,inactive,inactive,69
2769,26:15.4,0,inactive,inactive,70
2770,51:14.3,5,inactive,active,66
2771,43:30.8,4,inactive,inactive,67
2772,40:31.5,0,inactive,inactive,62
2773,14:17.5,0,inactive,active,63
2774,59:29.3,5,inactive,active,69
2775,33:42.7,1,inactive,inactive,67
2776,13:56.5,2,active,inactive,65
2777,30:09.1,1,inactive,active,67
2778,37:32.4,3,inactive,inactive,70
2779,27:45.6,2,inactive,inactive,67
2780,53:20.9,0,active,inactive,67
2781,45:06.6,4,inactive,inactive,70
2782,39:39.7,2,inactive,inactive,62
2783,42:43.6,0,inactive,inactive,68
2784,27:54.9,6,inactive,inactive,67
2785,21:22.6,4,inactive,inactive,63
2786,0:24:51,3,inactive,inactive,68
2787,20:34.9,0,active,inactive,70
2788,0:49:33,3,inactive,inactive,65
2789,27:37.5,0,inactive,inactive,70
2790,48:34.7,2,inactive,inactive,64
2791,26:51.5,3,inactive,inactive,62
2792,0:36:03,2,inactive,inactive,62
2793,56:28.9,2,active,inactive,62
2794,03:18.9,4,inactive,inactive,70
2795,03:35.8,2,inactive,inactive,70
2796,40:50.1,0,inactive,inactive,66
2797,57:21.5,2,inactive,inactive,69
2798,32:08.3,1,active,inactive,67
2799,01:49.3,5,active,inactive,70
2800,16:40.4,0,active,inactive,65
2801,13:45.9,4,active,inactive,70
2802,0:09:16,6,inactive,inactive,70
2803,32:04.5,4,inactive,inactive,69
2804,42:30.5,0,inactive,inactive,71
2805,32:26.7,2,active,inactive,70
2806,0:00:51,0,inactive,active,64
2807,19:40.1,0,active,inactive,66
2808,15:51.8,1,inactive,inactive,62
2809,38:17.6,2,inactive,inactive,71
2810,15:09.5,0,active,inactive,71
2811,15:22.1,1,inactive,inactive,71
2812,30:38.8,1,inactive,inactive,65
2813,21:17.7,4,inactive,inactive,70
2814,23:13.8,2,inactive,inactive,65
2815,54:19.1,0,inactive,inactive,63
2816,40:01.6,1,inactive,inactive,63
2817,10:25.2,2,inactive,inactive,71
2818,52:13.7,0,active,inactive,66
2819,04:03.4,3,inactive,inactive,62
2820,07:30.7,2,inactive,inactive,70
2821,58:31.7,3,inactive,inactive,63
2822,17:48.7,2,inactive,inactive,70
2823,33:07.8,0,inactive,inactive,63
2824,52:04.7,1,inactive,active,65
